610CD, 3, -3, Italia, 15-01-2025, 543
610CD, 8, -8, Francia, 22-01-2025, 544
610CD, 6, -6, Spagna, 28-01-2025, 545
610CD, 0, 50, Brancadoro, 01-02-2025, 546
610CD, 2, -2, Francia, 08-02-2025, 547
610CD, 9, -9, Spagna, 15-02-2025, 548
610CD, 6, -6, Spagna, 22-02-2025, 549
610CD, 9, -9, Italia, 28-02-2025, 550
610CD, 0, 49, Brancadoro, 01-03-2025, 551
610CD, 2, -2, Germania, 08-03-2025, 552
610CD, 5, -5, Germania, 15-03-2025, 553
610CD, 2, -2, Spagna, 22-03-2025, 554
610CD, 2, -2, Italia, 28-03-2025, 555
610CD, 0, 44, Brancadoro, 01-04-2025, 556
610CD, 3, -3, Francia, 08-04-2025, 557
610CD, 1, -1, Italia, 15-04-2025, 558
610CD, 6, -6, Italia, 22-04-2025, 559
610CD, 5, -5, Francia, 28-04-2025, 560
610CD, 0, 41, Brancadoro, 01-05-2025, 561
610CD, 7, -7, Germania, 08-05-2025, 562
610CD, 4, -4, Spagna, 15-05-2025, 563
610CD, 10, -10, Germania, 22-05-2025, 564
610CD, 3, -3, Germania, 28-05-2025, 565
610CD, 0, 32, Brancadoro, 01-06-2025, 566
610CD, 10, -10, Spagna, 08-06-2025, 567
610CD, 10, -10, Germania, 15-06-2025, 568
610CD, 8, -8, Germania, 22-06-2025, 569
610CD, 4, -4, Spagna, 28-06-2025, 570
610CD, 0, 50, Brancadoro, 01-07-2025, 571
610CD, 5, -5, Spagna, 08-07-2025, 572
610CD, 5, -5, Italia, 15-07-2025, 573
610CD, 8, -8, Francia, 22-07-2025, 574
610CD, 9, -9, Germania, 28-07-2025, 575
610CD, 0, 32, Brancadoro, 01-08-2025, 576
610CD, 8, -8, Francia, 08-08-2025, 577
610CD, 10, -10, Francia, 15-08-2025, 578
610CD, 7, -7, Francia, 22-08-2025, 579
610CD, 8, -8, Francia, 28-08-2025, 580
610CD, 0, 36, Brancadoro, 01-09-2025, 581
610CD, 7, -7, Spagna, 08-09-2025, 582
610CD, 2, -2, Germania, 15-09-2025, 583
610CD, 7, -7, Francia, 22-09-2025, 584
610CD, 10, -10, Francia, 28-09-2025, 585
610CD, 0, 52, Brancadoro, 01-10-2025, 586
610CD, 5, -5, Italia, 08-10-2025, 587
610CD, 7, -7, Francia, 15-10-2025, 588
610CD, 1, -1, Italia, 22-10-2025, 589
610CD, 10, -10, Spagna, 28-10-2025, 590
610CD, 0, 56, Brancadoro, 01-11-2025, 591
610CD, 5, -5, Germania, 08-11-2025, 592
610CD, 10, -10, Francia, 15-11-2025, 593
610CD, 4, -4, Germania, 22-11-2025, 594
610CD, 10, -10, Francia, 28-11-2025, 595
610CD, 0, 51, Brancadoro, 01-12-2025, 596
610CD, 3, -3, Italia, 08-12-2025, 597
610CD, 1, -1, Francia, 15-12-2025, 598
610CD, 8, -8, Italia, 22-12-2025, 599
610CD, 10, -10, Francia, 28-12-2025, 600
863NZ, 0, 53, Brancadoro, 01-01-2025, 601
863NZ, 3, -3, Italia, 08-01-2025, 602
863NZ, 5, -5, Francia, 15-01-2025, 603
863NZ, 7, -7, Germania, 22-01-2025, 604
863NZ, 4, -4, Germania, 28-01-2025, 605
863NZ, 0, 55, Brancadoro, 01-02-2025, 606
863NZ, 9, -9, Francia, 08-02-2025, 607
863NZ, 9, -9, Francia, 15-02-2025, 608
863NZ, 3, -3, Francia, 22-02-2025, 609
863NZ, 8, -8, Francia, 28-02-2025, 610
863NZ, 0, 53, Brancadoro, 01-03-2025, 611
863NZ, 6, -6, Italia, 08-03-2025, 612
863NZ, 8, -8, Italia, 15-03-2025, 613
863NZ, 3, -3, Germania, 22-03-2025, 614
863NZ, 7, -7, Francia, 28-03-2025, 615
863NZ, 0, 32, Brancadoro, 01-04-2025, 616
863NZ, 7, -7, Italia, 08-04-2025, 617
863NZ, 5, -5, Italia, 15-04-2025, 618
863NZ, 8, -8, Francia, 22-04-2025, 619
863NZ, 5, -5, Spagna, 28-04-2025, 620
863NZ, 0, 56, Brancadoro, 01-05-2025, 621
863NZ, 6, -6, Italia, 08-05-2025, 622
863NZ, 4, -4, Spagna, 15-05-2025, 623
863NZ, 1, -1, Francia, 22-05-2025, 624
863NZ, 10, -10, Germania, 28-05-2025, 625
863NZ, 0, 50, Brancadoro, 01-06-2025, 626
863NZ, 2, -2, Spagna, 08-06-2025, 627
863NZ, 5, -5, Spagna, 15-06-2025, 628
863NZ, 2, -2, Germania, 22-06-2025, 629
863NZ, 1, -1, Italia, 28-06-2025, 630
863NZ, 0, 39, Brancadoro, 01-07-2025, 631
863NZ, 8, -8, Italia, 08-07-2025, 632
863NZ, 2, -2, Germania, 15-07-2025, 633
863NZ, 9, -9, Germania, 22-07-2025, 634
863NZ, 7, -7, Spagna, 28-07-2025, 635
863NZ, 0, 41, Brancadoro, 01-08-2025, 636
863NZ, 9, -9, Spagna, 08-08-2025, 637
863NZ, 10, -10, Germania, 15-08-2025, 638
863NZ, 7, -7, Italia, 22-08-2025, 639
863NZ, 8, -8, Spagna, 28-08-2025, 640
863NZ, 0, 60, Brancadoro, 01-09-2025, 641
863NZ, 5, -5, Italia, 08-09-2025, 642
863NZ, 6, -6, Germania, 15-09-2025, 643
863NZ, 8, -8, Spagna, 22-09-2025, 644
863NZ, 4, -4, Francia, 28-09-2025, 645
863NZ, 0, 33, Brancadoro, 01-10-2025, 646
863NZ, 6, -6, Francia, 08-10-2025, 647
863NZ, 1, -1, Spagna, 15-10-2025, 648
863NZ, 5, -5, Germania, 22-10-2025, 649
863NZ, 2, -2, Spagna, 28-10-2025, 650
863NZ, 0, 32, Brancadoro, 01-11-2025, 651
863NZ, 4, -4, Italia, 08-11-2025, 652
863NZ, 1, -1, Francia, 15-11-2025, 653
863NZ, 4, -4, Germania, 22-11-2025, 654
863NZ, 10, -10, Germania, 28-11-2025, 655
863NZ, 0, 32, Brancadoro, 01-12-2025, 656
863NZ, 9, -9, Germania, 08-12-2025, 657
863NZ, 10, -10, Germania, 15-12-2025, 658
863NZ, 4, -4, Francia, 22-12-2025, 659
863NZ, 3, -3, Italia, 28-12-2025, 660
564SU, 0, 38, Brancadoro, 01-01-2025, 661
564SU, 3, -3, Germania, 08-01-2025, 662
564SU, 9, -9, Francia, 15-01-2025, 663
564SU, 3, -3, Italia, 22-01-2025, 664
564SU, 1, -1, Germania, 28-01-2025, 665
564SU, 0, 30, Brancadoro, 01-02-2025, 666
564SU, 6, -6, Germania, 08-02-2025, 667
564SU, 10, -10, Francia, 15-02-2025, 668
564SU, 1, -1, Germania, 22-02-2025, 669
564SU, 5, -5, Italia, 28-02-2025, 670
564SU, 0, 34, Brancadoro, 01-03-2025, 671
564SU, 7, -7, Italia, 08-03-2025, 672
564SU, 2, -2, Spagna, 15-03-2025, 673
564SU, 8, -8, Francia, 22-03-2025, 674
564SU, 9, -9, Italia, 28-03-2025, 675
564SU, 0, 44, Brancadoro, 01-04-2025, 676
564SU, 9, -9, Germania, 08-04-2025, 677
564SU, 10, -10, Italia, 15-04-2025, 678
564SU, 9, -9, Francia, 22-04-2025, 679
564SU, 8, -8, Italia, 28-04-2025, 680
564SU, 0, 31, Brancadoro, 01-05-2025, 681
564SU, 8, -8, Spagna, 08-05-2025, 682
564SU, 7, -7, Italia, 15-05-2025, 683
564SU, 8, -8, Spagna, 22-05-2025, 684
564SU, 2, -2, Italia, 28-05-2025, 685
564SU, 0, 40, Brancadoro, 01-06-2025, 686
564SU, 10, -10, Germania, 08-06-2025, 687
564SU, 2, -2, Germania, 15-06-2025, 688
564SU, 5, -5, Francia, 22-06-2025, 689
564SU, 7, -7, Francia, 28-06-2025, 690
564SU, 0, 44, Brancadoro, 01-07-2025, 691
564SU, 9, -9, Spagna, 08-07-2025, 692
564SU, 2, -2, Italia, 15-07-2025, 693
564SU, 9, -9, Germania, 22-07-2025, 694
564SU, 7, -7, Spagna, 28-07-2025, 695
564SU, 0, 58, Brancadoro, 01-08-2025, 696
564SU, 4, -4, Spagna, 08-08-2025, 697
564SU, 6, -6, Spagna, 15-08-2025, 698
564SU, 7, -7, Spagna, 22-08-2025, 699
564SU, 2, -2, Francia, 28-08-2025, 700
564SU, 0, 43, Brancadoro, 01-09-2025, 701
564SU, 6, -6, Francia, 08-09-2025, 702
564SU, 6, -6, Germania, 15-09-2025, 703
564SU, 8, -8, Italia, 22-09-2025, 704
564SU, 2, -2, Italia, 28-09-2025, 705
564SU, 0, 32, Brancadoro, 01-10-2025, 706
564SU, 7, -7, Italia, 08-10-2025, 707
564SU, 6, -6, Germania, 15-10-2025, 708
564SU, 9, -9, Italia, 22-10-2025, 709
564SU, 10, -10, Francia, 28-10-2025, 710
564SU, 0, 51, Brancadoro, 01-11-2025, 711
564SU, 2, -2, Spagna, 08-11-2025, 712
564SU, 6, -6, Spagna, 15-11-2025, 713
564SU, 1, -1, Francia, 22-11-2025, 714
564SU, 10, -10, Francia, 28-11-2025, 715
564SU, 0, 41, Brancadoro, 01-12-2025, 716
564SU, 2, -2, Germania, 08-12-2025, 717
564SU, 3, -3, Spagna, 15-12-2025, 718
564SU, 4, -4, Italia, 22-12-2025, 719
564SU, 6, -6, Francia, 28-12-2025, 720
354EW, 0, 33, Brancadoro, 01-01-2025, 721
354EW, 5, -5, Germania, 08-01-2025, 722
354EW, 7, -7, Italia, 15-01-2025, 723
354EW, 10, -10, Francia, 22-01-2025, 724
354EW, 1, -1, Germania, 28-01-2025, 725
354EW, 0, 38, Brancadoro, 01-02-2025, 726
354EW, 5, -5, Francia, 08-02-2025, 727
354EW, 6, -6, Italia, 15-02-2025, 728
354EW, 3, -3, Germania, 22-02-2025, 729
354EW, 10, -10, Spagna, 28-02-2025, 730
354EW, 0, 32, Brancadoro, 01-03-2025, 731
354EW, 3, -3, Italia, 08-03-2025, 732
354EW, 2, -2, Germania, 15-03-2025, 733
354EW, 7, -7, Spagna, 22-03-2025, 734
354EW, 8, -8, Francia, 28-03-2025, 735
354EW, 0, 35, Brancadoro, 01-04-2025, 736
354EW, 6, -6, Francia, 08-04-2025, 737
354EW, 6, -6, Italia, 15-04-2025, 738
354EW, 1, -1, Germania, 22-04-2025, 739
354EW, 3, -3, Italia, 28-04-2025, 740
354EW, 0, 51, Brancadoro, 01-05-2025, 741
354EW, 2, -2, Francia, 08-05-2025, 742
354EW, 8, -8, Spagna, 15-05-2025, 743
354EW, 8, -8, Spagna, 22-05-2025, 744
354EW, 7, -7, Francia, 28-05-2025, 745
354EW, 0, 36, Brancadoro, 01-06-2025, 746
354EW, 9, -9, Italia, 08-06-2025, 747
354EW, 6, -6, Spagna, 15-06-2025, 748
354EW, 2, -2, Francia, 22-06-2025, 749
354EW, 10, -10, Spagna, 28-06-2025, 750
354EW, 0, 46, Brancadoro, 01-07-2025, 751
354EW, 5, -5, Italia, 08-07-2025, 752
354EW, 4, -4, Spagna, 15-07-2025, 753
354EW, 10, -10, Italia, 22-07-2025, 754
354EW, 1, -1, Germania, 28-07-2025, 755
354EW, 0, 39, Brancadoro, 01-08-2025, 756
354EW, 4, -4, Germania, 08-08-2025, 757
354EW, 5, -5, Francia, 15-08-2025, 758
354EW, 6, -6, Italia, 22-08-2025, 759
354EW, 1, -1, Spagna, 28-08-2025, 760
354EW, 0, 53, Brancadoro, 01-09-2025, 761
354EW, 7, -7, Germania, 08-09-2025, 762
354EW, 3, -3, Spagna, 15-09-2025, 763
354EW, 9, -9, Germania, 22-09-2025, 764
354EW, 9, -9, Francia, 28-09-2025, 765
354EW, 0, 32, Brancadoro, 01-10-2025, 766
354EW, 7, -7, Italia, 08-10-2025, 767
354EW, 7, -7, Italia, 15-10-2025, 768
354EW, 8, -8, Italia, 22-10-2025, 769
354EW, 6, -6, Spagna, 28-10-2025, 770
354EW, 0, 48, Brancadoro, 01-11-2025, 771
354EW, 7, -7, Spagna, 08-11-2025, 772
354EW, 5, -5, Italia, 15-11-2025, 773
354EW, 7, -7, Italia, 22-11-2025, 774
354EW, 6, -6, Germania, 28-11-2025, 775
354EW, 0, 55, Brancadoro, 01-12-2025, 776
354EW, 10, -10, Spagna, 08-12-2025, 777
354EW, 6, -6, Italia, 15-12-2025, 778
354EW, 7, -7, Italia, 22-12-2025, 779
354EW, 4, -4, Spagna, 28-12-2025, 780
301FN, 0, 48, Brancadoro, 01-01-2025, 781
301FN, 7, -7, Italia, 08-01-2025, 782
301FN, 7, -7, Francia, 15-01-2025, 783
301FN, 6, -6, Germania, 22-01-2025, 784
301FN, 6, -6, Germania, 28-01-2025, 785
301FN, 0, 32, Brancadoro, 01-02-2025, 786
301FN, 9, -9, Italia, 08-02-2025, 787
301FN, 9, -9, Germania, 15-02-2025, 788
301FN, 6, -6, Francia, 22-02-2025, 789
301FN, 3, -3, Germania, 28-02-2025, 790
301FN, 0, 33, Brancadoro, 01-03-2025, 791
301FN, 3, -3, Francia, 08-03-2025, 792
301FN, 4, -4, Germania, 15-03-2025, 793
301FN, 10, -10, Germania, 22-03-2025, 794
301FN, 2, -2, Germania, 28-03-2025, 795
301FN, 0, 60, Brancadoro, 01-04-2025, 796
301FN, 8, -8, Spagna, 08-04-2025, 797
301FN, 10, -10, Spagna, 15-04-2025, 798
301FN, 10, -10, Francia, 22-04-2025, 799
301FN, 6, -6, Germania, 28-04-2025, 800
301FN, 0, 44, Brancadoro, 01-05-2025, 801
301FN, 2, -2, Spagna, 08-05-2025, 802
301FN, 8, -8, Francia, 15-05-2025, 803
301FN, 5, -5, Italia, 22-05-2025, 804
301FN, 6, -6, Italia, 28-05-2025, 805
301FN, 0, 39, Brancadoro, 01-06-2025, 806
301FN, 8, -8, Spagna, 08-06-2025, 807
301FN, 1, -1, Italia, 15-06-2025, 808
301FN, 6, -6, Francia, 22-06-2025, 809
301FN, 2, -2, Italia, 28-06-2025, 810
301FN, 0, 49, Brancadoro, 01-07-2025, 811
301FN, 10, -10, Spagna, 08-07-2025, 812
301FN, 8, -8, Italia, 15-07-2025, 813
301FN, 8, -8, Germania, 22-07-2025, 814
301FN, 6, -6, Spagna, 28-07-2025, 815
301FN, 0, 46, Brancadoro, 01-08-2025, 816
301FN, 3, -3, Italia, 08-08-2025, 817
301FN, 8, -8, Italia, 15-08-2025, 818
301FN, 6, -6, Italia, 22-08-2025, 819
301FN, 9, -9, Germania, 28-08-2025, 820
301FN, 0, 31, Brancadoro, 01-09-2025, 821
301FN, 4, -4, Spagna, 08-09-2025, 822
301FN, 8, -8, Germania, 15-09-2025, 823
301FN, 6, -6, Francia, 22-09-2025, 824
301FN, 5, -5, Spagna, 28-09-2025, 825
301FN, 0, 43, Brancadoro, 01-10-2025, 826
301FN, 6, -6, Italia, 08-10-2025, 827
301FN, 6, -6, Italia, 15-10-2025, 828
301FN, 6, -6, Italia, 22-10-2025, 829
301FN, 9, -9, Spagna, 28-10-2025, 830
301FN, 0, 39, Brancadoro, 01-11-2025, 831
301FN, 5, -5, Germania, 08-11-2025, 832
301FN, 6, -6, Italia, 15-11-2025, 833
301FN, 10, -10, Germania, 22-11-2025, 834
301FN, 6, -6, Francia, 28-11-2025, 835
301FN, 0, 60, Brancadoro, 01-12-2025, 836
301FN, 7, -7, Germania, 08-12-2025, 837
301FN, 10, -10, Italia, 15-12-2025, 838
301FN, 5, -5, Spagna, 22-12-2025, 839
301FN, 6, -6, Germania, 28-12-2025, 840
442ZW, 0, 51, Brancadoro, 01-01-2025, 841
442ZW, 9, -9, Italia, 08-01-2025, 842
442ZW, 7, -7, Francia, 15-01-2025, 843
442ZW, 1, -1, Francia, 22-01-2025, 844
442ZW, 5, -5, Germania, 28-01-2025, 845
442ZW, 0, 60, Brancadoro, 01-02-2025, 846
442ZW, 4, -4, Francia, 08-02-2025, 847
442ZW, 8, -8, Germania, 15-02-2025, 848
442ZW, 4, -4, Germania, 22-02-2025, 849
442ZW, 3, -3, Italia, 28-02-2025, 850
442ZW, 0, 39, Brancadoro, 01-03-2025, 851
442ZW, 2, -2, Italia, 08-03-2025, 852
442ZW, 6, -6, Germania, 15-03-2025, 853
442ZW, 10, -10, Spagna, 22-03-2025, 854
442ZW, 3, -3, Germania, 28-03-2025, 855
442ZW, 0, 35, Brancadoro, 01-04-2025, 856
442ZW, 10, -10, Germania, 08-04-2025, 857
442ZW, 8, -8, Italia, 15-04-2025, 858
442ZW, 7, -7, Francia, 22-04-2025, 859
442ZW, 4, -4, Spagna, 28-04-2025, 860
442ZW, 0, 49, Brancadoro, 01-05-2025, 861
442ZW, 5, -5, Spagna, 08-05-2025, 862
442ZW, 4, -4, Germania, 15-05-2025, 863
442ZW, 5, -5, Spagna, 22-05-2025, 864
442ZW, 4, -4, Francia, 28-05-2025, 865
442ZW, 0, 51, Brancadoro, 01-06-2025, 866
442ZW, 10, -10, Spagna, 08-06-2025, 867
442ZW, 8, -8, Francia, 15-06-2025, 868
442ZW, 7, -7, Spagna, 22-06-2025, 869
442ZW, 3, -3, Germania, 28-06-2025, 870
442ZW, 0, 55, Brancadoro, 01-07-2025, 871
442ZW, 10, -10, Germania, 08-07-2025, 872
442ZW, 5, -5, Italia, 15-07-2025, 873
442ZW, 8, -8, Francia, 22-07-2025, 874
442ZW, 9, -9, Italia, 28-07-2025, 875
442ZW, 0, 52, Brancadoro, 01-08-2025, 876
442ZW, 9, -9, Italia, 08-08-2025, 877
442ZW, 5, -5, Italia, 15-08-2025, 878
442ZW, 3, -3, Francia, 22-08-2025, 879
442ZW, 8, -8, Germania, 28-08-2025, 880
442ZW, 0, 56, Brancadoro, 01-09-2025, 881
442ZW, 7, -7, Italia, 08-09-2025, 882
442ZW, 4, -4, Spagna, 15-09-2025, 883
442ZW, 6, -6, Italia, 22-09-2025, 884
442ZW, 7, -7, Italia, 28-09-2025, 885
442ZW, 0, 42, Brancadoro, 01-10-2025, 886
442ZW, 9, -9, Francia, 08-10-2025, 887
442ZW, 4, -4, Spagna, 15-10-2025, 888
442ZW, 2, -2, Francia, 22-10-2025, 889
442ZW, 4, -4, Italia, 28-10-2025, 890
442ZW, 0, 40, Brancadoro, 01-11-2025, 891
442ZW, 2, -2, Francia, 08-11-2025, 892
442ZW, 3, -3, Germania, 15-11-2025, 893
442ZW, 1, -1, Francia, 22-11-2025, 894
442ZW, 8, -8, Germania, 28-11-2025, 895
442ZW, 0, 54, Brancadoro, 01-12-2025, 896
442ZW, 8, -8, Spagna, 08-12-2025, 897
442ZW, 10, -10, Italia, 15-12-2025, 898
442ZW, 2, -2, Italia, 22-12-2025, 899
442ZW, 5, -5, Germania, 28-12-2025, 900
736MW, 0, 56, Brancadoro, 01-01-2025, 901
736MW, 3, -3, Spagna, 08-01-2025, 902
736MW, 2, -2, Francia, 15-01-2025, 903
736MW, 4, -4, Francia, 22-01-2025, 904
736MW, 2, -2, Italia, 28-01-2025, 905
736MW, 0, 37, Brancadoro, 01-02-2025, 906
736MW, 7, -7, Spagna, 08-02-2025, 907
736MW, 2, -2, Italia, 15-02-2025, 908
736MW, 8, -8, Italia, 22-02-2025, 909
736MW, 9, -9, Germania, 28-02-2025, 910
736MW, 0, 52, Brancadoro, 01-03-2025, 911
736MW, 3, -3, Francia, 08-03-2025, 912
736MW, 7, -7, Italia, 15-03-2025, 913
736MW, 10, -10, Francia, 22-03-2025, 914
736MW, 4, -4, Spagna, 28-03-2025, 915
736MW, 0, 35, Brancadoro, 01-04-2025, 916
736MW, 2, -2, Francia, 08-04-2025, 917
736MW, 2, -2, Italia, 15-04-2025, 918
736MW, 7, -7, Spagna, 22-04-2025, 919
736MW, 1, -1, Spagna, 28-04-2025, 920
736MW, 0, 41, Brancadoro, 01-05-2025, 921
736MW, 5, -5, Italia, 08-05-2025, 922
736MW, 6, -6, Italia, 15-05-2025, 923
736MW, 6, -6, Germania, 22-05-2025, 924
736MW, 2, -2, Francia, 28-05-2025, 925
736MW, 0, 34, Brancadoro, 01-06-2025, 926
736MW, 1, -1, Francia, 08-06-2025, 927
736MW, 9, -9, Francia, 15-06-2025, 928
736MW, 3, -3, Spagna, 22-06-2025, 929
736MW, 8, -8, Germania, 28-06-2025, 930
736MW, 0, 55, Brancadoro, 01-07-2025, 931
736MW, 3, -3, Italia, 08-07-2025, 932
736MW, 8, -8, Italia, 15-07-2025, 933
736MW, 5, -5, Germania, 22-07-2025, 934
736MW, 1, -1, Germania, 28-07-2025, 935
736MW, 0, 58, Brancadoro, 01-08-2025, 936
736MW, 1, -1, Francia, 08-08-2025, 937
736MW, 5, -5, Spagna, 15-08-2025, 938
736MW, 9, -9, Spagna, 22-08-2025, 939
736MW, 5, -5, Italia, 28-08-2025, 940
736MW, 0, 54, Brancadoro, 01-09-2025, 941
736MW, 4, -4, Francia, 08-09-2025, 942
736MW, 6, -6, Italia, 15-09-2025, 943
736MW, 6, -6, Francia, 22-09-2025, 944
736MW, 2, -2, Francia, 28-09-2025, 945
736MW, 0, 43, Brancadoro, 01-10-2025, 946
736MW, 7, -7, Spagna, 08-10-2025, 947
736MW, 7, -7, Francia, 15-10-2025, 948
736MW, 3, -3, Spagna, 22-10-2025, 949
736MW, 8, -8, Francia, 28-10-2025, 950
736MW, 0, 59, Brancadoro, 01-11-2025, 951
736MW, 9, -9, Francia, 08-11-2025, 952
736MW, 2, -2, Spagna, 15-11-2025, 953
736MW, 2, -2, Spagna, 22-11-2025, 954
736MW, 10, -10, Germania, 28-11-2025, 955
736MW, 0, 47, Brancadoro, 01-12-2025, 956
736MW, 5, -5, Francia, 08-12-2025, 957
736MW, 2, -2, Italia, 15-12-2025, 958
736MW, 6, -6, Francia, 22-12-2025, 959
736MW, 5, -5, Spagna, 28-12-2025, 960
933YC, 0, 49, Brancadoro, 01-01-2025, 961
933YC, 7, -7, Germania, 08-01-2025, 962
933YC, 8, -8, Francia, 15-01-2025, 963
933YC, 8, -8, Italia, 22-01-2025, 964
933YC, 6, -6, Spagna, 28-01-2025, 965
933YC, 0, 38, Brancadoro, 01-02-2025, 966
933YC, 1, -1, Italia, 08-02-2025, 967
933YC, 7, -7, Francia, 15-02-2025, 968
933YC, 9, -9, Germania, 22-02-2025, 969
933YC, 1, -1, Germania, 28-02-2025, 970
933YC, 0, 57, Brancadoro, 01-03-2025, 971
933YC, 10, -10, Spagna, 08-03-2025, 972
933YC, 1, -1, Germania, 15-03-2025, 973
933YC, 2, -2, Germania, 22-03-2025, 974
933YC, 6, -6, Francia, 28-03-2025, 975
933YC, 0, 42, Brancadoro, 01-04-2025, 976
933YC, 10, -10, Italia, 08-04-2025, 977
933YC, 10, -10, Germania, 15-04-2025, 978
933YC, 8, -8, Francia, 22-04-2025, 979
933YC, 6, -6, Spagna, 28-04-2025, 980
933YC, 0, 54, Brancadoro, 01-05-2025, 981
933YC, 2, -2, Germania, 08-05-2025, 982
933YC, 9, -9, Francia, 15-05-2025, 983
933YC, 7, -7, Francia, 22-05-2025, 984
933YC, 5, -5, Germania, 28-05-2025, 985
933YC, 0, 60, Brancadoro, 01-06-2025, 986
933YC, 2, -2, Italia, 08-06-2025, 987
933YC, 3, -3, Spagna, 15-06-2025, 988
933YC, 9, -9, Spagna, 22-06-2025, 989
933YC, 9, -9, Italia, 28-06-2025, 990
933YC, 0, 38, Brancadoro, 01-07-2025, 991
933YC, 5, -5, Spagna, 08-07-2025, 992
933YC, 4, -4, Francia, 15-07-2025, 993
933YC, 8, -8, Germania, 22-07-2025, 994
933YC, 2, -2, Germania, 28-07-2025, 995
933YC, 0, 57, Brancadoro, 01-08-2025, 996
933YC, 2, -2, Spagna, 08-08-2025, 997
933YC, 3, -3, Spagna, 15-08-2025, 998
933YC, 2, -2, Francia, 22-08-2025, 999
933YC, 6, -6, Italia, 28-08-2025, 1000
933YC, 0, 47, Brancadoro, 01-09-2025, 1001
933YC, 9, -9, Francia, 08-09-2025, 1002
933YC, 5, -5, Germania, 15-09-2025, 1003
933YC, 3, -3, Francia, 22-09-2025, 1004
933YC, 9, -9, Germania, 28-09-2025, 1005
933YC, 0, 33, Brancadoro, 01-10-2025, 1006
933YC, 4, -4, Germania, 08-10-2025, 1007
933YC, 4, -4, Spagna, 15-10-2025, 1008
933YC, 1, -1, Francia, 22-10-2025, 1009
933YC, 9, -9, Francia, 28-10-2025, 1010
933YC, 0, 44, Brancadoro, 01-11-2025, 1011
933YC, 9, -9, Germania, 08-11-2025, 1012
933YC, 10, -10, Italia, 15-11-2025, 1013
933YC, 2, -2, Francia, 22-11-2025, 1014
933YC, 7, -7, Spagna, 28-11-2025, 1015
933YC, 0, 46, Brancadoro, 01-12-2025, 1016
933YC, 7, -7, Spagna, 08-12-2025, 1017
933YC, 10, -10, Italia, 15-12-2025, 1018
933YC, 3, -3, Francia, 22-12-2025, 1019
933YC, 2, -2, Spagna, 28-12-2025, 1020
597IE, 0, 44, Brancadoro, 01-01-2025, 1021
597IE, 9, -9, Francia, 08-01-2025, 1022
597IE, 3, -3, Germania, 15-01-2025, 1023
597IE, 3, -3, Spagna, 22-01-2025, 1024
597IE, 9, -9, Italia, 28-01-2025, 1025
597IE, 0, 56, Brancadoro, 01-02-2025, 1026
597IE, 2, -2, Germania, 08-02-2025, 1027
597IE, 5, -5, Germania, 15-02-2025, 1028
597IE, 3, -3, Francia, 22-02-2025, 1029
597IE, 4, -4, Francia, 28-02-2025, 1030
597IE, 0, 60, Brancadoro, 01-03-2025, 1031
597IE, 9, -9, Francia, 08-03-2025, 1032
597IE, 2, -2, Francia, 15-03-2025, 1033
597IE, 4, -4, Francia, 22-03-2025, 1034
597IE, 3, -3, Francia, 28-03-2025, 1035
597IE, 0, 49, Brancadoro, 01-04-2025, 1036
597IE, 9, -9, Italia, 08-04-2025, 1037
597IE, 9, -9, Germania, 15-04-2025, 1038
597IE, 10, -10, Germania, 22-04-2025, 1039
597IE, 3, -3, Francia, 28-04-2025, 1040
597IE, 0, 56, Brancadoro, 01-05-2025, 1041
597IE, 10, -10, Italia, 08-05-2025, 1042
597IE, 1, -1, Italia, 15-05-2025, 1043
597IE, 1, -1, Francia, 22-05-2025, 1044
597IE, 4, -4, Spagna, 28-05-2025, 1045
597IE, 0, 49, Brancadoro, 01-06-2025, 1046
597IE, 1, -1, Spagna, 08-06-2025, 1047
597IE, 9, -9, Francia, 15-06-2025, 1048
597IE, 5, -5, Spagna, 22-06-2025, 1049
597IE, 4, -4, Spagna, 28-06-2025, 1050
597IE, 0, 39, Brancadoro, 01-07-2025, 1051
597IE, 8, -8, Italia, 08-07-2025, 1052
597IE, 1, -1, Germania, 15-07-2025, 1053
597IE, 8, -8, Spagna, 22-07-2025, 1054
597IE, 8, -8, Spagna, 28-07-2025, 1055
597IE, 0, 36, Brancadoro, 01-08-2025, 1056
597IE, 6, -6, Germania, 08-08-2025, 1057
597IE, 6, -6, Francia, 15-08-2025, 1058
597IE, 6, -6, Spagna, 22-08-2025, 1059
597IE, 3, -3, Francia, 28-08-2025, 1060
597IE, 0, 46, Brancadoro, 01-09-2025, 1061
597IE, 9, -9, Italia, 08-09-2025, 1062
597IE, 6, -6, Germania, 15-09-2025, 1063
597IE, 8, -8, Italia, 22-09-2025, 1064
597IE, 5, -5, Spagna, 28-09-2025, 1065
597IE, 0, 37, Brancadoro, 01-10-2025, 1066
597IE, 3, -3, Italia, 08-10-2025, 1067
597IE, 1, -1, Francia, 15-10-2025, 1068
597IE, 7, -7, Spagna, 22-10-2025, 1069
597IE, 4, -4, Germania, 28-10-2025, 1070
597IE, 0, 56, Brancadoro, 01-11-2025, 1071
597IE, 6, -6, Francia, 08-11-2025, 1072
597IE, 4, -4, Germania, 15-11-2025, 1073
597IE, 8, -8, Spagna, 22-11-2025, 1074
597IE, 8, -8, Francia, 28-11-2025, 1075
597IE, 0, 45, Brancadoro, 01-12-2025, 1076
597IE, 1, -1, Italia, 08-12-2025, 1077
